                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.1378,                 3.0852,                  2.111,                0.53726,                0.23342,                0.22218,                 0.1057,                 2.0417,                 2.3862,                 2.0783,             0.00028489,             0.00028489,             0.00028489
                     35,                 2.1035,                 3.0954,                 2.1183,                 0.6085,                0.24562,                0.23187,                0.11234,                 2.0414,                 2.3572,                 2.0637,             0.00028077,             0.00028077,             0.00028077
                     36,                 2.1033,                 2.9903,                 2.0701,                0.50417,                0.24707,                0.21859,                0.10711,                 2.0657,                 2.3556,                 2.0598,             0.00027664,             0.00027664,             0.00027664
                     37,                 2.0784,                 3.0199,                 2.0796,                0.56952,                0.26637,                0.24681,                0.11683,                 2.0305,                 2.3533,                 2.0446,             0.00027251,             0.00027251,             0.00027251
                     38,                 2.0702,                 2.9906,                 2.0528,                0.51724,                0.26676,                0.25628,                 0.1268,                 2.0262,                 2.2902,                 2.0367,             0.00026838,             0.00026838,             0.00026838
                     39,                 2.0842,                 2.9831,                 2.0527,                 0.5768,                0.26567,                0.25978,                 0.1282,                  2.025,                  2.224,                 2.0364,             0.00026425,             0.00026425,             0.00026425
                     40,                 2.0813,                 2.9653,                 2.0417,                0.44396,                0.25246,                 0.2563,                0.12897,                 2.0065,                 2.2633,                 2.0124,             0.00026012,             0.00026012,             0.00026012
                     41,                 2.0416,                 2.8895,                   2.04,                0.54563,                0.28358,                0.26367,                0.13068,                 2.0044,                 2.2288,                 2.0177,               0.000256,               0.000256,               0.000256
                     42,                 2.0379,                 2.8722,                 2.0315,                0.44479,                0.28434,                0.26564,                0.13314,                 1.9875,                 2.2042,                 2.0045,             0.00025187,             0.00025187,             0.00025187
                     43,                 2.0546,                 2.9008,                 2.0228,                0.50979,                0.26517,                0.26741,                0.13497,                  1.958,                 2.1597,                 1.9818,             0.00024774,             0.00024774,             0.00024774
                     44,                 2.0452,                 2.8798,                 2.0068,                0.44313,                0.26337,                0.26217,                0.13493,                 1.9609,                 2.2574,                 1.9851,             0.00024361,             0.00024361,             0.00024361
                     45,                 2.0096,                 2.8229,                 1.9965,                0.44613,                0.29181,                0.26968,                0.13525,                   1.98,                 2.2155,                 1.9831,             0.00023948,             0.00023948,             0.00023948
                     46,                  2.019,                 2.8317,                 1.9932,                0.42549,                0.28776,                0.27463,                0.14051,                 1.9418,                 2.1638,                 1.9674,             0.00023535,             0.00023535,             0.00023535
                     47,                 2.0154,                 2.7557,                  1.981,                0.47592,                0.28754,                0.29535,                 0.1535,                 1.9345,                 2.1276,                 1.9569,             0.00023123,             0.00023123,             0.00023123
                     48,                 1.9881,                 2.7833,                 1.9793,                0.48529,                0.30767,                0.29154,                0.14905,                 1.9211,                 2.1052,                 1.9431,              0.0002271,              0.0002271,              0.0002271
                     49,                 1.9765,                 2.7296,                  1.954,                0.48089,                0.31173,                0.28776,                0.15055,                 1.9264,                  2.117,                 1.9345,             0.00022297,             0.00022297,             0.00022297
                     50,                  1.985,                 2.7264,                 1.9581,                0.50864,                0.28617,                 0.2924,                0.15099,                 1.9184,                 2.1332,                 1.9396,             0.00021884,             0.00021884,             0.00021884
                     51,                 1.9801,                 2.7876,                 1.9825,                0.41434,                0.32213,                0.29722,                0.15319,                 1.9126,                 2.1236,                 1.9325,             0.00021471,             0.00021471,             0.00021471
                     52,                 1.9575,                 2.7083,                 1.9476,                0.45339,                0.29357,                0.28941,                0.15128,                 1.9249,                 2.1758,                 1.9437,             0.00021059,             0.00021059,             0.00021059
                     53,                  1.973,                 2.7824,                 1.9667,                0.45763,                0.29629,                  0.289,                0.15334,                 1.9143,                 2.1534,                 1.9294,             0.00020646,             0.00020646,             0.00020646
                     54,                 1.9832,                 2.6735,                 1.9205,                 0.3594,                  0.321,                0.31728,                0.16482,                 1.9081,                 2.1137,                 1.9247,             0.00020233,             0.00020233,             0.00020233
                     55,                 1.9432,                 2.6689,                 1.9096,                0.42233,                0.32806,                0.31076,                0.16224,                  1.904,                  2.085,                 1.9202,              0.0001982,              0.0001982,              0.0001982
                     56,                 1.9749,                 2.7576,                 1.9627,                0.50911,                0.31886,                0.31713,                0.16764,                 1.9047,                 2.1214,                 1.9163,             0.00019407,             0.00019407,             0.00019407
                     57,                 1.9526,                 2.6613,                 1.9345,                0.36834,                0.33383,                0.31469,                0.16271,                 1.8864,                 2.1077,                 1.9109,             0.00018994,             0.00018994,             0.00018994
                     58,                 1.9202,                 2.5812,                 1.9029,                0.42713,                0.33288,                0.31928,                0.16785,                  1.882,                 2.0715,                 1.8978,             0.00018582,             0.00018582,             0.00018582
                     59,                 1.9491,                 2.7603,                 1.9221,                0.39167,                0.33639,                0.31368,                0.16901,                 1.8676,                 2.0966,                  1.883,             0.00018169,             0.00018169,             0.00018169
                     60,                  1.923,                 2.6385,                 1.9067,                0.39724,                0.36414,                0.33512,                0.17343,                 1.8702,                 2.0496,                 1.8872,             0.00017756,             0.00017756,             0.00017756
                     61,                  1.904,                 2.5685,                 1.8598,                0.39926,                0.35415,                0.33345,                0.17533,                  1.865,                 2.0211,                  1.869,             0.00017343,             0.00017343,             0.00017343
                     62,                  1.918,                 2.5716,                  1.894,                0.40085,                0.36148,                0.33678,                  0.178,                 1.8502,                 1.9832,                 1.8747,              0.0001693,              0.0001693,              0.0001693
                     63,                 1.9171,                 2.5543,                 1.8716,                0.40774,                0.34216,                0.32728,                 0.1725,                 1.8479,                 1.9849,                 1.8653,             0.00016517,             0.00016517,             0.00016517
                     64,                 1.9188,                 2.5158,                 1.8464,                0.42668,                0.35745,                  0.342,                0.17981,                 1.8409,                 1.9695,                 1.8574,             0.00016105,             0.00016105,             0.00016105
                     65,                  1.905,                 2.5589,                 1.8703,                0.37147,                0.35508,                0.33856,                0.17866,                 1.8454,                 1.9741,                 1.8481,             0.00015692,             0.00015692,             0.00015692
                     66,                 1.9126,                 2.5884,                 1.8589,                0.44438,                0.36459,                0.32959,                0.17842,                 1.8281,                 2.0213,                 1.8446,             0.00015279,             0.00015279,             0.00015279
