                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.94484,                0.53998,                0.98724,                 0.8786,                0.83591,                0.88185,                0.66924,                0.92525,                0.46969,                0.96309,               0.006436,               0.006436,               0.006436
                     38,                0.92953,                0.53404,                0.98767,                0.89617,                0.82549,                0.88119,                0.67265,                0.92736,                0.46809,                0.96148,               0.006337,               0.006337,               0.006337
                     39,                0.93497,                0.53242,                0.98499,                0.87859,                0.83387,                0.88121,                0.67253,                0.93145,                0.46623,                  0.963,               0.006238,               0.006238,               0.006238
                     40,                0.92987,                 0.5285,                0.98679,                0.87997,                0.83675,                0.88349,                0.67259,                0.92831,                0.46701,                0.96325,               0.006139,               0.006139,               0.006139
                     41,                0.92404,                0.52334,                0.98032,                0.89097,                0.82958,                0.88437,                0.67715,                0.92268,                0.46028,                0.95749,                0.00604,                0.00604,                0.00604
                     42,                0.92298,                0.51793,                0.97905,                0.87605,                0.83985,                0.88418,                 0.6775,                0.91566,                0.45837,                0.95566,               0.005941,               0.005941,               0.005941
                     43,                0.91575,                0.51719,                0.97895,                0.88677,                0.83486,                0.88412,                0.67604,                0.91769,                0.45799,                0.95835,               0.005842,               0.005842,               0.005842
                     44,                0.91743,                0.51322,                0.97766,                0.88592,                0.83735,                0.88531,                0.67698,                 0.9211,                0.45807,                0.95703,               0.005743,               0.005743,               0.005743
                     45,                0.91246,                 0.5071,                0.97502,                0.88228,                0.83611,                0.88483,                0.67632,                 0.9199,                0.45778,                0.95786,               0.005644,               0.005644,               0.005644
                     46,                0.91697,                0.50564,                0.97478,                0.88504,                0.83723,                0.88669,                 0.6777,                0.92037,                0.45389,                0.95872,               0.005545,               0.005545,               0.005545
                     47,                0.90827,                0.50413,                0.97014,                0.88622,                0.83722,                0.88686,                0.68089,                0.91537,                0.45328,                0.95731,               0.005446,               0.005446,               0.005446
                     48,                0.90366,                0.50032,                0.97198,                0.89571,                0.83568,                0.88859,                 0.6815,                0.91471,                0.45155,                0.95794,               0.005347,               0.005347,               0.005347
                     49,                0.89609,                0.49067,                0.96676,                0.88815,                0.84026,                 0.8887,                0.68371,                0.91783,                0.45049,                0.95952,               0.005248,               0.005248,               0.005248
                     50,                0.89668,                0.49199,                 0.9675,                0.89303,                0.83724,                0.88911,                0.68397,                0.91564,                0.44914,                 0.9584,               0.005149,               0.005149,               0.005149
                     51,                0.89461,                0.48841,                0.96302,                0.88712,                0.83961,                0.88875,                0.68374,                0.91536,                0.44824,                0.95688,                0.00505,                0.00505,                0.00505
