                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.2017,                0.90162,                 1.1145,                0.80733,                 0.6678,                0.72783,                0.48796,                 1.1367,                0.75465,                 1.0619,               0.005347,               0.005347,               0.005347
                     49,                 1.2059,                0.90649,                  1.115,                0.81656,                0.67231,                0.73238,                 0.4919,                 1.1427,                0.75486,                 1.0618,               0.005248,               0.005248,               0.005248
                     50,                 1.2096,                0.90032,                 1.1092,                0.81039,                0.67132,                0.73171,                0.49047,                 1.1331,                0.75012,                 1.0601,               0.005149,               0.005149,               0.005149
                     51,                 1.2001,                0.90079,                  1.113,                0.81599,                 0.6712,                0.73001,                0.49126,                 1.1351,                 0.7478,                 1.0589,                0.00505,                0.00505,                0.00505
                     52,                 1.1951,                0.88553,                   1.11,                0.81843,                0.66949,                0.73439,                0.49547,                 1.1271,                0.74381,                 1.0547,               0.004951,               0.004951,               0.004951
                     53,                 1.1944,                0.88491,                 1.1047,                0.82042,                0.67399,                0.73854,                0.49986,                 1.1242,                0.73774,                 1.0528,               0.004852,               0.004852,               0.004852
                     54,                 1.1859,                0.88333,                 1.1058,                0.82038,                 0.6769,                0.73919,                0.49894,                 1.1257,                0.73439,                 1.0531,               0.004753,               0.004753,               0.004753
                     55,                 1.1817,                0.87352,                 1.1021,                 0.8296,                0.67247,                0.74094,                0.49891,                 1.1291,                0.73582,                  1.053,               0.004654,               0.004654,               0.004654
                     56,                 1.1799,                 0.8683,                  1.099,                0.82573,                0.67382,                0.73939,                0.49914,                 1.1186,                0.73273,                 1.0495,               0.004555,               0.004555,               0.004555
                     57,                 1.1779,                0.86324,                 1.1009,                0.82163,                0.68524,                0.74406,                0.50306,                 1.1111,                0.72656,                 1.0478,               0.004456,               0.004456,               0.004456
                     58,                 1.1673,                0.85583,                 1.0953,                0.82247,                0.68283,                0.74408,                0.50465,                 1.1122,                  0.726,                 1.0462,               0.004357,               0.004357,               0.004357
                     59,                 1.1675,                0.85778,                 1.0941,                 0.8281,                0.68161,                0.74585,                 0.5072,                 1.1142,                0.72404,                 1.0455,               0.004258,               0.004258,               0.004258
                     60,                 1.1663,                0.85271,                 1.0909,                0.80925,                0.69292,                0.74785,                0.50788,                 1.1123,                0.72098,                 1.0442,               0.004159,               0.004159,               0.004159
                     61,                 1.1648,                 0.8394,                 1.0885,                0.82445,                0.69379,                0.75019,                0.50936,                 1.1119,                0.71954,                 1.0433,                0.00406,                0.00406,                0.00406
                     62,                  1.156,                0.83509,                 1.0873,                  0.827,                0.68989,                0.75051,                0.51075,                 1.1121,                0.71841,                 1.0434,               0.003961,               0.003961,               0.003961
